Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range;Overload
-1.1700439453125;1831.80777137513;-0.0187713623046875;-1.17156982421875;28;10 mA;
-1.16897583007813;1832.02139437459;-0.0170501708984375;-1.1700439453125;29;10 mA;
-1.16790771484375;1832.23501737405;-0.0156341552734375;-1.1688232421875;30;10 mA;
-1.16683959960938;1832.44864037351;-0.01444091796875;-1.1676025390625;31;10 mA;
-1.165771484375;1832.66226337297;-0.0134063720703125;-1.165771484375;32;10 mA;
-1.16470336914063;1832.87588637243;-0.0124969482421875;-1.165771484375;33;10 mA;
-1.16363525390625;1833.08950937189;-0.011688232421875;-1.1639404296875;34;10 mA;
-1.16256713867188;1833.30313237135;-0.0109588623046875;-1.16241455078125;35;10 mA;
-1.1614990234375;1833.51675537082;-0.0102996826171875;-1.163330078125;36;10 mA;
-1.16043090820313;1833.73037837028;-0.00970458984375;-1.1614990234375;37;10 mA;
-1.15936279296875;1833.94400136974;-0.0091583251953125;-1.1602783203125;38;10 mA;
-1.15829467773438;1834.1576243692;-0.0086517333984375;-1.158447265625;39;10 mA;
-1.1572265625;1834.37124736866;-0.0081939697265625;-1.15936279296875;40;10 mA;
-1.15615844726563;1834.58487036812;-0.0077667236328125;-1.15692138671875;41;10 mA;
-1.15509033203125;1834.79849336758;-0.0073699951171875;-1.15509033203125;42;10 mA;
-1.15402221679688;1835.01211636704;-0.0070068359375;-1.15447998046875;43;10 mA;
-1.1529541015625;1835.2257393665;-0.0066680908203125;-1.15325927734375;44;10 mA;
-1.15188598632813;1835.43936236596;-0.00634765625;-1.15264892578125;45;10 mA;
-1.15081787109375;1835.65298536542;-0.0060546875;-1.151123046875;46;10 mA;
-1.14974975585938;1835.86660836488;-0.005780029296875;-1.14990234375;47;10 mA;
-1.148681640625;1836.08023136434;-0.0055206298828125;-1.14715576171875;48;10 mA;
-1.14761352539063;1836.2938543638;-0.005279541015625;-1.14776611328125;49;10 mA;
-1.14654541015625;1836.50747736326;-0.0050537109375;-1.1468505859375;50;10 mA;
-1.14547729492188;1836.72110036272;-0.004847412109375;-1.14654541015625;51;10 mA;
-1.1444091796875;1836.93472336219;-0.00464691162109375;-1.14501953125;52;10 mA;
-1.14334106445313;1837.14834636165;-0.00445953369140625;-1.14410400390625;53;10 mA;
-1.14227294921875;1837.36196936111;-0.0042803955078125;-1.143798828125;54;10 mA;
-1.14120483398438;1837.57559236057;-0.00411102294921875;-1.14166259765625;55;10 mA;
-1.14013671875;1837.78921536003;-0.0039544677734375;-1.14044189453125;56;10 mA;
-1.13906860351563;1838.00283835949;-0.00380279541015625;-1.1407470703125;57;10 mA;
-1.13800048828125;1838.21646135895;-0.00365997314453125;-1.1376953125;58;10 mA;
-1.13693237304688;1838.43008435841;-0.00352630615234375;-1.13861083984375;59;10 mA;
-1.1358642578125;1838.64370735787;-0.0033990478515625;-1.1376953125;60;10 mA;
-1.13479614257813;1838.85733035733;-0.00327728271484375;-1.13555908203125;61;10 mA;
-1.13372802734375;1839.07095335679;-0.0031646728515625;-1.13494873046875;62;10 mA;
-1.13265991210938;1839.28457635625;-0.003055419921875;-1.13372802734375;63;10 mA;
-1.131591796875;1839.49819935571;-0.00294921875;-1.1322021484375;64;10 mA;
-1.13052368164063;1839.71182235517;-0.002850341796875;-1.13128662109375;65;10 mA;
-1.12945556640625;1839.92544535463;-0.0027569580078125;-1.13006591796875;66;10 mA;
-1.12838745117188;1840.1390683541;-0.0026654052734375;-1.129150390625;67;10 mA;
-1.1273193359375;1840.35269135356;-0.00258026123046875;-1.12762451171875;68;10 mA;
-1.12625122070313;1840.56631435302;-0.0024993896484375;-1.1273193359375;69;10 mA;
-1.12518310546875;1840.77993735248;-0.00242034912109375;-1.12548828125;70;10 mA;
-1.12411499023438;1840.99356035194;-0.00234527587890625;-1.124267578125;71;10 mA;
-1.123046875;1841.2071833514;-0.00227630615234375;-1.124267578125;72;10 mA;
-1.12197875976563;1841.42080635086;-0.00220611572265625;-1.12335205078125;73;10 mA;
-1.12091064453125;1841.63442935032;-0.00214019775390625;-1.12091064453125;74;10 mA;
-1.11984252929688;1841.84805234978;-0.00207977294921875;-1.1199951171875;75;10 mA;
-1.1187744140625;1842.06167534924;-0.00201995849609375;-1.119384765625;76;10 mA;
-1.11770629882813;1842.2752983487;-0.00196136474609375;-1.1187744140625;77;10 mA;
-1.11663818359375;1842.48892134816;-0.00190826416015625;-1.116943359375;78;10 mA;
-1.11557006835938;1842.70254434762;-0.00185516357421875;-1.1175537109375;79;10 mA;
-1.114501953125;1842.91616734708;-0.00180389404296875;-1.11541748046875;80;10 mA;
-1.11343383789063;1843.12979034654;-0.001756591796875;-1.114501953125;81;10 mA;
-1.11236572265625;1843.34341334601;-0.001710205078125;-1.11328125;82;10 mA;
-1.11129760742188;1843.55703634547;-0.001663818359375;-1.11175537109375;83;10 mA;
-1.1102294921875;1843.77065934493;-0.0016229248046875;-1.11114501953125;84;10 mA;
-1.10916137695313;1843.98428234439;-0.0015826416015625;-1.11083984375;85;10 mA;
-1.10809326171875;1844.19790534385;-0.001541748046875;-1.1090087890625;86;10 mA;
-1.10702514648438;1844.41152834331;-0.0015032958984375;-1.10870361328125;87;10 mA;
-1.10595703125;1844.62515134277;-0.00146820068359375;-1.10626220703125;88;10 mA;
-1.10488891601563;1844.83877434223;-0.00143035888671875;-1.10443115234375;89;10 mA;
-1.10382080078125;1845.05239734169;-0.001396484375;-1.10504150390625;90;10 mA;
-1.10275268554688;1845.26602034115;-0.00136383056640625;-1.10321044921875;91;10 mA;
-1.1016845703125;1845.47964334061;-0.00133087158203125;-1.10198974609375;92;10 mA;
-1.10061645507813;1845.69326634007;-0.001298828125;-1.10076904296875;93;10 mA;
-1.09954833984375;1845.90688933953;-0.00127105712890625;-1.10137939453125;94;10 mA;
-1.09848022460938;1846.12051233899;-0.00124176025390625;-1.099853515625;95;10 mA;
-1.097412109375;1846.33413533845;-0.0012127685546875;-1.0980224609375;96;10 mA;
-1.09634399414063;1846.54775833792;-0.0011871337890625;-1.09649658203125;97;10 mA;
-1.09527587890625;1846.76138133738;-0.0011602783203125;-1.0968017578125;98;10 mA;
-1.09420776367188;1846.97500433684;-0.001134033203125;-1.0955810546875;99;10 mA;
-1.0931396484375;1847.1886273363;-0.00111083984375;-1.09375;100;10 mA;
-1.09207153320313;1847.40225033576;-0.00108673095703125;-1.0931396484375;101;10 mA;
-1.09100341796875;1847.61587333522;-0.00106201171875;-1.0919189453125;102;10 mA;
-1.08993530273438;1847.82949633468;-0.0010406494140625;-1.0906982421875;103;10 mA;
-1.0888671875;1848.04311933414;-0.0010198974609375;-1.0894775390625;104;10 mA;
-1.08779907226563;1848.2567423336;-0.0009967041015625;-1.08795166015625;105;10 mA;
-1.08673095703125;1848.47036533306;-0.00097686767578125;-1.087646484375;106;10 mA;
-1.08566284179688;1848.68398833252;-0.000958251953125;-1.08642578125;107;10 mA;
-1.0845947265625;1848.89761133198;-0.00093780517578125;-1.085205078125;108;10 mA;
-1.08352661132813;1849.11123433144;-0.0009185791015625;-1.0845947265625;109;10 mA;
-1.08245849609375;1849.3248573309;-0.00090118408203125;-1.0833740234375;110;1 mA;
-1.08139038085938;1849.53848033036;-0.00088165283203125;-1.08184814453125;111;1 mA;
-1.080322265625;1849.75210332982;-0.00086456298828125;-1.08123779296875;112;1 mA;
-1.07925415039063;1849.96572632929;-0.0008502197265625;-1.07940673828125;113;1 mA;
-1.07818603515625;1850.17934932875;-0.00083251953125;-1.07879638671875;114;1 mA;
-1.07711791992188;1850.39297232821;-0.00081512451171875;-1.0784912109375;115;1 mA;
-1.0760498046875;1850.60659532767;-0.00080322265625;-1.075439453125;116;1 mA;
-1.07498168945313;1850.82021832713;-0.0007867431640625;-1.07574462890625;117;1 mA;
-1.07391357421875;1851.03384132659;-0.00077117919921875;-1.07421875;118;1 mA;
-1.07284545898438;1851.24746432605;-0.0007586669921875;-1.07391357421875;119;1 mA;
-1.07177734375;1851.46108732551;-0.0007452392578125;-1.072998046875;120;1 mA;
-1.07070922851563;1851.67471032497;-0.0007293701171875;-1.07147216796875;121;1 mA;
-1.06964111328125;1851.88833332443;-0.0007183837890625;-1.070556640625;122;1 mA;
-1.06857299804688;1852.10195632389;-0.0007061767578125;-1.0687255859375;123;1 mA;
-1.0675048828125;1852.31557932335;-0.0006915283203125;-1.06842041015625;124;1 mA;
-1.06643676757813;1852.52920232281;-0.0006805419921875;-1.06658935546875;125;1 mA;
-1.06536865234375;1852.74282532227;-0.000670166015625;-1.06597900390625;126;1 mA;
-1.06430053710938;1852.95644832173;-0.00065704345703125;-1.06414794921875;127;1 mA;
-1.063232421875;1853.1700713212;-0.000645751953125;-1.06292724609375;128;1 mA;
-1.06216430664063;1853.38369432066;-0.00063629150390625;-1.06109619140625;129;1 mA;
-1.06109619140625;1853.59731732012;-0.000623779296875;-1.06170654296875;130;1 mA;
-1.06002807617188;1853.81094031958;-0.0006134033203125;-1.06048583984375;131;1 mA;
-1.0589599609375;1854.02456331904;-0.00060516357421875;-1.05926513671875;132;1 mA;
-1.05789184570313;1854.2381863185;-0.0005938720703125;-1.0589599609375;133;1 mA;
-1.05682373046875;1854.45180931796;-0.00058349609375;-1.0577392578125;134;1 mA;
-1.05575561523438;1854.66543231742;-0.000576171875;-1.0565185546875;135;1 mA;
-1.0546875;1854.87905531688;-0.00056671142578125;-1.055908203125;136;1 mA;
-1.05361938476563;1855.09267831634;-0.00055572509765625;-1.05377197265625;137;1 mA;
-1.05255126953125;1855.3063013158;-0.00054901123046875;-1.0516357421875;138;1 mA;
-1.05148315429688;1855.51992431526;-0.00053985595703125;-1.05224609375;139;1 mA;
-1.0504150390625;1855.73354731472;-0.00053009033203125;-1.05072021484375;140;1 mA;
-1.04934692382813;1855.94717031418;-0.00052398681640625;-1.0504150390625;141;1 mA;
-1.04827880859375;1856.16079331364;-0.0005157470703125;-1.048583984375;142;1 mA;
-1.04721069335938;1856.37441631311;-0.000506591796875;-1.04827880859375;143;1 mA;
-1.046142578125;1856.58803931257;-0.00050018310546875;-1.0479736328125;144;1 mA;
-1.04507446289063;1856.80166231203;-0.000491943359375;-1.04522705078125;145;1 mA;
-1.04400634765625;1857.01528531149;-0.00048309326171875;-1.044921875;146;1 mA;
-1.04293823242188;1857.22890831095;-0.0004766845703125;-1.0430908203125;147;1 mA;
-1.0418701171875;1857.44253131041;-0.0004705810546875;-1.04217529296875;148;1 mA;
-1.04080200195313;1857.65615430987;-0.00046173095703125;-1.0406494140625;149;1 mA;
-1.03973388671875;1857.86977730933;-0.00045562744140625;-1.03973388671875;150;1 mA;
-1.03866577148438;1858.08340030879;-0.00044952392578125;-1.03851318359375;151;1 mA;
-1.03759765625;1858.29702330825;-0.00044281005859375;-1.0382080078125;152;1 mA;
-1.03652954101563;1858.51064630771;-0.0004351806640625;-1.03729248046875;153;1 mA;
-1.03546142578125;1858.72426930717;-0.0004302978515625;-1.036376953125;154;1 mA;
-1.03439331054688;1858.93789230663;-0.0004229736328125;-1.03485107421875;155;1 mA;
-1.0333251953125;1859.15151530609;-0.0004166259765625;-1.03363037109375;156;1 mA;
-1.03225708007813;1859.36513830555;-0.00041168212890625;-1.03485107421875;157;1 mA;
-1.03118896484375;1859.57876130502;-0.000405609130859375;-1.031494140625;158;1 mA;
-1.03012084960938;1859.79238430448;-0.000398681640625;-1.03057861328125;159;1 mA;
-1.029052734375;1860.00600730394;-0.000394317626953125;-1.02935791015625;160;1 mA;
-1.02798461914063;1860.2196303034;-0.000388885498046875;-1.029052734375;161;1 mA;
-1.02691650390625;1860.43325330286;-0.000382049560546875;-1.0272216796875;162;1 mA;
-1.02584838867188;1860.64687630232;-0.00037738037109375;-1.025390625;163;1 mA;
-1.0247802734375;1860.86049930178;-0.000372772216796875;-1.02569580078125;164;1 mA;
-1.02371215820313;1861.07412230124;-0.00036651611328125;-1.02508544921875;165;1 mA;
-1.02264404296875;1861.2877453007;-0.0003616943359375;-1.02386474609375;166;1 mA;
-1.02157592773438;1861.50136830016;-0.000357177734375;-1.0223388671875;167;1 mA;
-1.0205078125;1861.71499129962;-0.0003504638671875;-1.0223388671875;168;1 mA;
-1.01943969726563;1861.92861429908;-0.00034515380859375;-1.0198974609375;169;1 mA;
-1.01837158203125;1862.14223729854;-0.00034173583984375;-1.01959228515625;170;1 mA;
-1.01730346679688;1862.355860298;-0.0003359375;-1.01776123046875;171;1 mA;
-1.0162353515625;1862.56948329746;-0.000330718994140625;-1.01593017578125;172;1 mA;
-1.01516723632813;1862.78310629692;-0.00032708740234375;-1.0162353515625;173;1 mA;
-1.01409912109375;1862.99672929639;-0.000322113037109375;-1.01409912109375;174;1 mA;
-1.01303100585938;1863.21035229585;-0.00031640625;-1.0137939453125;175;1 mA;
-1.011962890625;1863.42397529531;-0.000312957763671875;-1.0125732421875;176;1 mA;
-1.01089477539063;1863.63759829477;-0.000307525634765625;-1.01165771484375;177;1 mA;
-1.00982666015625;1863.85122129423;-0.000302215576171875;-1.01043701171875;178;1 mA;
-1.00875854492188;1864.06484429369;-0.000298553466796875;-1.00830078125;179;1 mA;
-1.0076904296875;1864.27846729315;-0.000295013427734375;-1.00799560546875;180;1 mA;
-1.00662231445313;1864.49209029261;-0.000288970947265625;-1.0076904296875;181;1 mA;
-1.00555419921875;1864.70571329207;-0.000285675048828125;-1.005859375;182;1 mA;
-1.00448608398438;1864.91933629153;-0.000281829833984375;-1.00555419921875;183;1 mA;
-1.00341796875;1865.13295929099;-0.000277069091796875;-1.0040283203125;184;1 mA;
-1.00234985351563;1865.34658229045;-0.000272674560546875;-1.0028076171875;185;1 mA;
-1.00128173828125;1865.56020528991;-0.000270172119140625;-1.00189208984375;186;1 mA;
-1.00021362304688;1865.77382828937;-0.000264495849609375;-1.0009765625;187;1 mA;
-0.9991455078125;1865.98745128883;-0.000261016845703125;-1.0003662109375;188;1 mA;
-0.998077392578125;1866.2010742883;-0.000258148193359375;-0.9991455078125;189;1 mA;
-0.99700927734375;1866.41469728776;-0.0002540283203125;-0.997314453125;190;1 mA;
-0.995941162109375;1866.62832028722;-0.000249298095703125;-0.99700927734375;191;1 mA;
-0.994873046875;1866.84194328668;-0.0002471923828125;-0.99517822265625;192;1 mA;
-0.993804931640625;1867.05556628614;-0.0002430419921875;-0.99395751953125;193;1 mA;
-0.99273681640625;1867.2691892856;-0.00023846435546875;-0.99395751953125;194;1 mA;
-0.991668701171875;1867.48281228506;-0.00023638916015625;-0.99090576171875;195;1 mA;
-0.9906005859375;1867.69643528452;-0.000233062744140625;-0.99090576171875;196;1 mA;
-0.989532470703125;1867.91005828398;-0.000228363037109375;-0.9912109375;197;1 mA;
-0.98846435546875;1868.12368128344;-0.000226104736328125;-0.9893798828125;198;1 mA;
-0.987396240234375;1868.3373042829;-0.000223358154296875;-0.98846435546875;199;1 mA;
-0.986328125;1868.55092728236;-0.00021893310546875;-0.98724365234375;200;1 mA;
-0.985260009765625;1868.76455028182;-0.0002158203125;-0.98602294921875;201;1 mA;
-0.98419189453125;1868.97817328128;-0.00021368408203125;-0.9844970703125;202;1 mA;
-0.983123779296875;1869.19179628074;-0.000209381103515625;-0.98388671875;203;1 mA;
-0.9820556640625;1869.40541928021;-0.000206787109375;-0.982666015625;204;1 mA;
-0.980987548828125;1869.61904227967;-0.00020428466796875;-0.9832763671875;205;1 mA;
-0.97991943359375;1869.83266527913;-0.000200958251953125;-0.97991943359375;206;1 mA;
-0.978851318359375;1870.04628827859;-0.0001981201171875;-0.9783935546875;207;1 mA;
-0.977783203125;1870.25991127805;-0.000195526123046875;-0.97869873046875;208;1 mA;
-0.976715087890625;1870.47353427751;-0.000192657470703125;-0.97747802734375;209;1 mA;
-0.97564697265625;1870.68715727697;-0.000188873291015625;-0.9765625;210;1 mA;
-0.974578857421875;1870.90078027643;-0.000187164306640625;-0.97564697265625;211;1 mA;
-0.9735107421875;1871.11440327589;-0.00018475341796875;-0.97381591796875;212;1 mA;
-0.972442626953125;1871.32802627535;-0.000179779052734375;-0.972900390625;213;1 mA;
-0.97137451171875;1871.54164927481;-0.000179046630859375;-0.97320556640625;214;1 mA;
-0.970306396484375;1871.75527227427;-0.00017596435546875;-0.970458984375;215;1 mA;
-0.96923828125;1871.96889527373;-0.000173126220703125;-0.96923828125;216;1 mA;
-0.968170166015625;1872.18251827319;-0.000172149658203125;-0.96893310546875;217;1 mA;
-0.96710205078125;1872.39614127265;-0.0001690673828125;-0.9674072265625;218;1 mA;
-0.966033935546875;1872.60976427211;-0.000164398193359375;-0.96527099609375;219;1 mA;
-0.9649658203125;1872.82338727158;-0.0001632080078125;-0.96527099609375;220;1 mA;
-0.963897705078125;1873.03701027104;-0.000161224365234375;-0.96527099609375;221;1 mA;
-0.96282958984375;1873.2506332705;-0.000157623291015625;-0.9637451171875;222;1 mA;
-0.961761474609375;1873.46425626996;-0.00015582275390625;-0.96221923828125;223;1 mA;
-0.960693359375;1873.67787926942;-0.000154205322265625;-0.96160888671875;224;1 mA;
-0.959625244140625;1873.89150226888;-0.000150604248046875;-0.96160888671875;225;1 mA;
-0.95855712890625;1874.10512526834;-0.0001480712890625;-0.9588623046875;226;1 mA;
-0.957489013671875;1874.3187482678;-0.00014703369140625;-0.9588623046875;227;1 mA;
-0.9564208984375;1874.53237126726;-0.000143768310546875;-0.95611572265625;228;1 mA;
-0.955352783203125;1874.74599426672;-0.000140533447265625;-0.9552001953125;229;1 mA;
-0.95428466796875;1874.95961726618;-0.0001396484375;-0.95458984375;230;1 mA;
-0.953216552734375;1875.17324026564;-0.00013714599609375;-0.953369140625;231;1 mA;
-0.9521484375;1875.3868632651;-0.0001343994140625;-0.9527587890625;232;1 mA;
-0.951080322265625;1875.60048626456;-0.000132781982421875;-0.9515380859375;233;1 mA;
-0.95001220703125;1875.81410926402;-0.000130645751953125;-0.95062255859375;234;1 mA;
-0.948944091796875;1876.02773226349;-0.00012738037109375;-0.9503173828125;235;1 mA;
-0.9478759765625;1876.24135526295;-0.00012664794921875;-0.95001220703125;236;1 mA;
-0.946807861328125;1876.45497826241;-0.00012420654296875;-0.94757080078125;237;1 mA;
-0.94573974609375;1876.66860126187;-0.000120941162109375;-0.9466552734375;238;1 mA;
-0.944671630859375;1876.88222426133;-0.000119720458984375;-0.94451904296875;239;1 mA;
-0.943603515625;1877.09584726079;-0.0001182861328125;-0.94482421875;240;1 mA;
-0.942535400390625;1877.30947026025;-0.000114654541015625;-0.94329833984375;241;1 mA;
-0.94146728515625;1877.52309325971;-0.000113128662109375;-0.94207763671875;242;1 mA;
-0.940399169921875;1877.73671625917;-0.000111572265625;-0.94024658203125;243;1 mA;
-0.9393310546875;1877.95033925863;-0.000108428955078125;-0.9405517578125;244;1 mA;
-0.938262939453125;1878.16396225809;-0.00010675048828125;-0.938720703125;245;1 mA;
-0.93719482421875;1878.37758525755;-0.00010589599609375;-0.93719482421875;246;1 mA;
-0.936126708984375;1878.59120825701;-0.00010223388671875;-0.9368896484375;247;1 mA;
-0.93505859375;1878.80483125647;-0.000100311279296875;-0.936279296875;248;1 mA;
-0.933990478515625;1879.01845425593;-9.8876953125E-05;-0.9344482421875;249;1 mA;
-0.93292236328125;1879.2320772554;-9.6527099609375E-05;-0.933837890625;250;1 mA;
-0.931854248046875;1879.44570025486;-9.3414306640625E-05;-0.93231201171875;251;1 mA;
-0.9307861328125;1879.65932325432;-9.2803955078125E-05;-0.931396484375;252;1 mA;
-0.929718017578125;1879.87294625378;-9.051513671875E-05;-0.928955078125;253;1 mA;
-0.92864990234375;1880.08656925324;-8.8165283203125E-05;-0.9295654296875;254;100 µA;
-0.927581787109375;1880.3001922527;-8.7127685546875E-05;-0.928955078125;255;100 µA;
-0.926513671875;1880.51381525216;-8.5052490234375E-05;-0.927734375;256;100 µA;
-0.925445556640625;1880.72743825162;-8.111572265625E-05;-0.9259033203125;257;100 µA;
-0.92437744140625;1880.94106125108;-8.0780029296875E-05;-0.924072265625;258;100 µA;
-0.923309326171875;1881.15468425054;-7.9254150390625E-05;-0.924072265625;259;100 µA;
-0.9222412109375;1881.36830725;-7.5531005859375E-05;-0.92315673828125;260;100 µA;
-0.921173095703125;1881.58193024946;-7.4676513671875E-05;-0.9234619140625;261;100 µA;
-0.92010498046875;1881.79555324892;-7.3394775390625E-05;-0.92254638671875;262;100 µA;
-0.919036865234375;1882.00917624838;-6.9915771484375E-05;-0.91888427734375;263;100 µA;
-0.91796875;1882.22279924784;-6.8939208984375E-05;-0.91766357421875;264;100 µA;
-0.916900634765625;1882.43642224731;-6.719970703125E-05;-0.91796875;265;100 µA;
-0.91583251953125;1882.65004524677;-6.3995361328125E-05;-0.91705322265625;266;100 µA;
-0.914764404296875;1882.86366824623;-6.23779296875E-05;-0.9161376953125;267;100 µA;
-0.9136962890625;1883.07729124569;-6.18896484375E-05;-0.91522216796875;268;100 µA;
-0.912628173828125;1883.29091424515;-5.841064453125E-05;-0.91461181640625;269;100 µA;
-0.91156005859375;1883.50453724461;-5.645751953125E-05;-0.91156005859375;270;100 µA;
-0.910491943359375;1883.71816024407;-5.584716796875E-05;-0.9112548828125;271;100 µA;
-0.909423828125;1883.93178324353;-5.2825927734375E-05;-0.9112548828125;272;100 µA;
-0.908355712890625;1884.14540624299;-5.059814453125E-05;-0.909423828125;273;100 µA;
-0.90728759765625;1884.35902924245;-5.0018310546875E-05;-0.90789794921875;274;100 µA;
-0.906219482421875;1884.57265224191;-4.7210693359375E-05;-0.906982421875;275;100 µA;
-0.9051513671875;1884.78627524137;-4.4219970703125E-05;-0.90576171875;276;100 µA;
-0.904083251953125;1884.99989824083;-4.4464111328125E-05;-0.90484619140625;277;100 µA;
-0.90301513671875;1885.21352124029;-4.18701171875E-05;-0.9039306640625;278;100 µA;
-0.901947021484375;1885.42714423975;-3.84521484375E-05;-0.90179443359375;279;100 µA;
-0.90087890625;1885.64076723921;-3.8421630859375E-05;-0.90087890625;280;100 µA;
-0.899810791015625;1885.85439023868;-3.643798828125E-05;-0.90057373046875;281;100 µA;
-0.89874267578125;1886.06801323814;-3.314208984375E-05;-0.89935302734375;282;100 µA;
-0.897674560546875;1886.2816362376;-3.21044921875E-05;-0.8978271484375;283;100 µA;
-0.8966064453125;1886.49525923706;-2.972412109375E-05;-0.89691162109375;284;100 µA;
-0.895538330078125;1886.70888223652;-2.532958984375E-05;-0.8953857421875;285;100 µA;
-0.89447021484375;1886.92250523598;-2.5054931640625E-05;-0.8953857421875;286;100 µA;
-0.893402099609375;1887.13612823544;-2.4627685546875E-05;-0.89508056640625;287;100 µA;
-0.892333984375;1887.3497512349;-2.1209716796875E-05;-0.89324951171875;288;100 µA;
-0.891265869140625;1887.56337423436;-2.0782470703125E-05;-0.89263916015625;289;100 µA;
-0.89019775390625;1887.77699723382;-1.8951416015625E-05;-0.889892578125;290;100 µA;
-0.889129638671875;1887.99062023328;-1.690673828125E-05;-0.88958740234375;291;100 µA;
-0.8880615234375;1888.20424323274;-1.4495849609375E-05;-0.88714599609375;292;100 µA;
-0.886993408203125;1888.4178662322;-1.45263671875E-05;-0.88775634765625;293;100 µA;
-0.88592529296875;1888.63148923166;-1.2451171875E-05;-0.88531494140625;294;100 µA;
-0.884857177734375;1888.84511223112;-9.185791015625E-06;-0.88531494140625;295;100 µA;
-0.8837890625;1889.05873523059;-1.0101318359375E-05;-0.885009765625;296;100 µA;
-0.882720947265625;1889.27235823005;-7.110595703125E-06;-0.882568359375;297;100 µA;
-0.88165283203125;1889.48598122951;-2.655029296875E-06;-0.88226318359375;298;100 µA;
-0.880584716796875;1889.69960422897;-3.2958984375E-06;-0.88104248046875;299;100 µA;
-0.8795166015625;1889.91322722843;-2.166748046875E-06;-0.88104248046875;300;100 µA;
-0.878448486328125;1890.12685022789;1.434326171875E-06;-0.87921142578125;301;100 µA;
-0.87738037109375;1890.34047322735;1.0498046875E-06;-0.8782958984375;302;10 µA;
-0.876312255859375;1890.55409622681;2.47802734375E-06;-0.87738037109375;303;10 µA;
-0.875244140625;1890.76771922627;5.5267333984375E-06;-0.87646484375;304;10 µA;
-0.874176025390625;1890.98134222573;6.31103515625E-06;-0.87493896484375;305;10 µA;
-0.87310791015625;1891.19496522519;6.610107421875E-06;-0.87310791015625;306;10 µA;
-0.872039794921875;1891.40858822465;1.1016845703125E-05;-0.872802734375;307;10 µA;
-0.8709716796875;1891.62221122411;1.0784912109375E-05;-0.87188720703125;308;10 µA;
-0.869903564453125;1891.83583422357;1.0986328125E-05;-0.870361328125;309;10 µA;
-0.86883544921875;1892.04945722303;1.4080810546875E-05;-0.8685302734375;310;10 µA;
-0.867767333984375;1892.26308022249;1.54205322265625E-05;-0.8685302734375;311;10 µA;
-0.86669921875;1892.47670322196;1.49810791015625E-05;-0.86669921875;312;10 µA;
-0.865631103515625;1892.69032622142;1.80572509765625E-05;-0.867919921875;313;10 µA;
-0.86456298828125;1892.90394922088;1.98883056640625E-05;-0.865478515625;314;10 µA;
-0.863494873046875;1893.11757222034;1.9476318359375E-05;-0.86456298828125;315;10 µA;
-0.8624267578125;1893.3311952198;2.20184326171875E-05;-0.8624267578125;316;10 µA;
-0.861358642578125;1893.54481821926;2.4505615234375E-05;-0.86181640625;317;10 µA;
-0.86029052734375;1893.75844121872;2.3382568359375E-05;-0.860595703125;318;10 µA;
